COUNTY,STATE,Year,Death Rate,MME Rate
lincoln,New Mexico,2015,0.0002383383285854,600.3402312540098
los alamos,New Mexico,2015,0.0002383383285854,335.4449123788176
luna,New Mexico,2015,0.0002383383285854,490.0261437078286
mckinley,New Mexico,2015,0.0002383383285854,113.79070171950777
mora,New Mexico,2015,0.0002383383285854,357.57156897344936
quay,New Mexico,2015,0.0002383383285854,386.8256507195863
roosevelt,New Mexico,2015,0.0002383383285854,140.82505651893075
san miguel,New Mexico,2015,0.0002383383285854,391.9380540628828
sierra,New Mexico,2015,0.0002383383285854,499.60873882503193
socorro,New Mexico,2015,0.0002383383285854,388.8829756279279
taos,New Mexico,2015,0.0002383383285854,527.0006908283488
torrance,New Mexico,2015,0.0002383383285854,190.99136491935485
union,New Mexico,2015,0.0002383383285854,88.92283515073765
allegany,New York,2015,0.0001487558053692,281.72687505036384
chenango,New York,2015,0.0001487558053692,282.8362910968307
clinton,New York,2015,0.0001487558053692,387.53223018793614
columbia,New York,2015,0.0001487558053692,370.3584875974655
cortland,New York,2015,0.0001487558053692,317.4228259231817
delaware,New York,2015,0.0001487558053692,385.9010183865963
essex,New York,2015,0.0001487558053692,308.6446701170796
franklin,New York,2015,0.0001487558053692,304.15694730741967
fulton,New York,2015,0.0001487558053692,248.58129915819137
genesee,New York,2015,0.0001487558053692,299.20262923424684
greene,New York,2015,0.0001487558053692,571.7166391913383
hamilton,New York,2015,0.0001487558053692,0.0634990560100692
herkimer,New York,2015,0.0001487558053692,231.2385947854031
lewis,New York,2015,0.0001487558053692,199.2676790225151
livingston,New York,2015,0.0001487558053692,258.8984978120123
madison,New York,2015,0.0001487558053692,310.00200473910564
montgomery,New York,2015,0.0001487558053692,318.27930736510206
ontario,New York,2015,0.0001487558053692,249.53772132419385
orleans,New York,2015,0.0001487558053692,261.76995050591387
otsego,New York,2015,0.0001487558053692,444.11872035237815
schoharie,New York,2015,0.0001487558053692,329.9006909329349
schuyler,New York,2015,0.0001487558053692,422.27984984494856
seneca,New York,2015,0.0001487558053692,251.2946062358245
steuben,New York,2015,0.0001487558053692,354.2146381835687
tioga,New York,2015,0.0001487558053692,388.2956037542662
warren,New York,2015,0.0001487558053692,540.6265085023498
washington,New York,2015,0.0001487558053692,330.4722536647849
wayne,New York,2015,0.0001487558053692,284.8614657863657
wyoming,New York,2015,0.0001487558053692,224.40062018032984
yates,New York,2015,0.0001487558053692,178.12673135404887
alleghany,North Carolina,2015,0.0001757936414024,435.33521323263386
anson,North Carolina,2015,0.0001757936414024,316.7609344095941
ashe,North Carolina,2015,0.0001757936414024,400.2437150658109
avery,North Carolina,2015,0.0001757936414024,678.9889612211683
beaufort,North Carolina,2015,0.0001757936414024,630.1289190114306
bertie,North Carolina,2015,0.0001757936414024,227.50109379368183
bladen,North Carolina,2015,0.0001757936414024,835.222398563508
camden,North Carolina,2015,0.0001757936414024,530.1761278219873
caswell,North Carolina,2015,0.0001757936414024,209.04558574624343
chatham,North Carolina,2015,0.0001757936414024,231.2008989242612
cherokee,North Carolina,2015,0.0001757936414024,752.5299811311838
chowan,North Carolina,2015,0.0001757936414024,327.87848420168064
clay,North Carolina,2015,0.0001757936414024,632.3816620802239
columbus,North Carolina,2015,0.0001757936414024,1587.322908583025
currituck,North Carolina,2015,0.0001757936414024,191.1970737448803
dare,North Carolina,2015,0.0001757936414024,965.0489091706772
davie,North Carolina,2015,0.0001757936414024,589.9099084946002
duplin,North Carolina,2015,0.0001757936414024,388.8139992592592
edgecombe,North Carolina,2015,0.0001757936414024,274.80209506460534
franklin,North Carolina,2015,0.0001757936414024,313.0171746792269
gates,North Carolina,2015,0.0001757936414024,163.06908280359943
graham,North Carolina,2015,0.0001757936414024,688.1664000997894
granville,North Carolina,2015,0.0001757936414024,408.1089968071625
greene,North Carolina,2015,0.0001757936414024,255.1412398559424
hertford,North Carolina,2015,0.0001757936414024,718.5694573207471
hoke,North Carolina,2015,0.0001757936414024,375.1919697949942
hyde,North Carolina,2015,0.0001757936414024,530.1761278219873
jackson,North Carolina,2015,0.0001757936414024,560.5645136695374
jones,North Carolina,2015,0.0001757936414024,561.8184276451518
lincoln,North Carolina,2015,0.0001757936414024,517.9639911803542
mcdowell,North Carolina,2015,0.0001757936414024,579.0208897044238
macon,North Carolina,2015,0.0001757936414024,346.5298860960689
madison,North Carolina,2015,0.0001757936414024,259.87815014367817
martin,North Carolina,2015,0.0001757936414024,582.8896637726268
mitchell,North Carolina,2015,0.0001757936414024,777.1230205705415
montgomery,North Carolina,2015,0.0001757936414024,547.7459855976697
northampton,North Carolina,2015,0.0001757936414024,90.5051997985225
orange,North Carolina,2015,0.0001757936414024,236.7668183899996
pamlico,North Carolina,2015,0.0001757936414024,730.4678197135825
pasquotank,North Carolina,2015,0.0001757936414024,550.2180091366033
perquimans,North Carolina,2015,0.0001757936414024,255.6422587862912
person,North Carolina,2015,0.0001757936414024,670.9816425140713
polk,North Carolina,2015,0.0001757936414024,465.42559556486566
sampson,North Carolina,2015,0.0001757936414024,405.89114780815015
scotland,North Carolina,2015,0.0001757936414024,1220.468747311828
swain,North Carolina,2015,0.0001757936414024,355.37926885798566
transylvania,North Carolina,2015,0.0001757936414024,615.8805873694827
tyrrell,North Carolina,2015,0.0001757936414024,434.3770144861928
vance,North Carolina,2015,0.0001757936414024,845.0095045796531
warren,North Carolina,2015,0.0001757936414024,113.38185820334522
washington,North Carolina,2015,0.0001757936414024,274.02388049862344
watauga,North Carolina,2015,0.0001757936414024,285.9724277686383
wilson,North Carolina,2015,0.0001757936414024,361.8316295469565
yadkin,North Carolina,2015,0.0001757936414024,556.8255584891918
yancey,North Carolina,2015,0.0001757936414024,591.2066463518581
adams,North Dakota,2015,,485.6467903225807
barnes,North Dakota,2015,,182.01497257687467
benson,North Dakota,2015,,24.89203840919401
billings,North Dakota,2015,,179.26059766446838
bottineau,North Dakota,2015,,98.58086738627604
bowman,North Dakota,2015,,153.86062094030314
burke,North Dakota,2015,,179.26059766446838
burleigh,North Dakota,2015,,294.0991776623544
cass,North Dakota,2015,,142.145836935608
cavalier,North Dakota,2015,,105.26747382198954
dickey,North Dakota,2015,,245.2444423223835
divide,North Dakota,2015,,127.75650420757364
dunn,North Dakota,2015,,58.46814012490242
eddy,North Dakota,2015,,267.4596774193548
emmons,North Dakota,2015,,113.4501266891892
foster,North Dakota,2015,,370.5637969588551
golden valley,North Dakota,2015,,156.82546210720886
grand forks,North Dakota,2015,,243.57017175249592
grant,North Dakota,2015,,106.31637601020842
griggs,North Dakota,2015,,89.45098615190936
hettinger,North Dakota,2015,,135.1982876712329
kidder,North Dakota,2015,,111.97987804878048
lamoure,North Dakota,2015,,55.0217789271109
logan,North Dakota,2015,,65.7421875
mchenry,North Dakota,2015,,47.88509204909285
mcintosh,North Dakota,2015,,166.1119836670179
mckenzie,North Dakota,2015,,156.94427525321657
mclean,North Dakota,2015,,164.0540516129032
mercer,North Dakota,2015,,287.1217589557481
morton,North Dakota,2015,,224.3968131602443
mountrail,North Dakota,2015,,139.66762870051124
nelson,North Dakota,2015,,65.11618318122555
oliver,North Dakota,2015,,179.26059766446838
pembina,North Dakota,2015,,226.33777945412152
pierce,North Dakota,2015,,210.23474849766305
ramsey,North Dakota,2015,,451.30276320353823
ransom,North Dakota,2015,,167.8538190607735
renville,North Dakota,2015,,179.26059766446838
richland,North Dakota,2015,,94.2015413812257
rolette,North Dakota,2015,,145.3775933427263
sargent,North Dakota,2015,,97.95575868372944
sheridan,North Dakota,2015,,179.26059766446838
sioux,North Dakota,2015,,179.26059766446838
slope,North Dakota,2015,,179.26059766446838
stark,North Dakota,2015,,273.14386028066366
steele,North Dakota,2015,,179.26059766446838
stutsman,North Dakota,2015,,269.5052007403189
towner,North Dakota,2015,,52.5468791500664
traill,North Dakota,2015,,123.7464243863328
walsh,North Dakota,2015,,338.7568922726053
ward,North Dakota,2015,,149.51298404068748
wells,North Dakota,2015,,270.36572000942726
williams,North Dakota,2015,,311.0315498708524
ashland,Ohio,2015,0.000289019656588,146.1956512800547
athens,Ohio,2015,0.000289019656588,487.724939791458
auglaize,Ohio,2015,0.000289019656588,138.81723749343718
carroll,Ohio,2015,0.000289019656588,138.56630850436832
champaign,Ohio,2015,0.000289019656588,294.83322207604164
coshocton,Ohio,2015,0.000289019656588,309.1524749979783
defiance,Ohio,2015,0.000289019656588,288.0133082153264
fulton,Ohio,2015,0.000289019656588,240.0128972011908
gallia,Ohio,2015,0.000289019656588,605.5346793126926
guernsey,Ohio,2015,0.000289019656588,509.156396272265
hardin,Ohio,2015,0.000289019656588,272.08626175010147
harrison,Ohio,2015,0.000289019656588,199.6883857340285
henry,Ohio,2015,0.000289019656588,164.65918442754634
hocking,Ohio,2015,0.000289019656588,491.0189520707653
holmes,Ohio,2015,0.000289019656588,59.11525006975446
jackson,Ohio,2015,0.000289019656588,884.451064537525
knox,Ohio,2015,0.000289019656588,322.0962977109062
logan,Ohio,2015,0.000289019656588,289.0373021677538
madison,Ohio,2015,0.000289019656588,350.0726159859736
meigs,Ohio,2015,0.000289019656588,347.2933629282184
mercer,Ohio,2015,0.000289019656588,135.54110193562576
monroe,Ohio,2015,0.000289019656588,170.8427215083423
morgan,Ohio,2015,0.000289019656588,211.60217635467976
morrow,Ohio,2015,0.000289019656588,254.30987765501885
noble,Ohio,2015,0.000289019656588,221.72183411461864
ottawa,Ohio,2015,0.000289019656588,332.4089286990011
paulding,Ohio,2015,0.000289019656588,125.9855834907346
perry,Ohio,2015,0.000289019656588,483.3477465425168
putnam,Ohio,2015,0.000289019656588,171.64830920861218
seneca,Ohio,2015,0.000289019656588,362.6033728614144
shelby,Ohio,2015,0.000289019656588,193.99999021467195
tuscarawas,Ohio,2015,0.000289019656588,311.61157169701664
union,Ohio,2015,0.000289019656588,349.4198040274958
van wert,Ohio,2015,0.000289019656588,196.1648267335323
vinton,Ohio,2015,0.000289019656588,106.72548464813984
washington,Ohio,2015,0.000289019656588,492.4515148826079
williams,Ohio,2015,0.000289019656588,203.75326736867265
wyandot,Ohio,2015,0.000289019656588,137.7661466140552
adair,Oklahoma,2015,0.0001907453022694,519.4220628494099
alfalfa,Oklahoma,2015,0.0001907453022694,171.02580159433128
atoka,Oklahoma,2015,0.0001907453022694,501.0185255631033
beaver,Oklahoma,2015,0.0001907453022694,134.4748619957537
beckham,Oklahoma,2015,0.0001907453022694,1094.3310242976268
blaine,Oklahoma,2015,0.0001907453022694,326.6705803182215
bryan,Oklahoma,2015,0.0001907453022694,652.9776820100365
caddo,Oklahoma,2015,0.0001907453022694,378.0397593477821
choctaw,Oklahoma,2015,0.0001907453022694,740.7676986787616
cimarron,Oklahoma,2015,0.0001907453022694,113.22402624894158
coal,Oklahoma,2015,0.0001907453022694,188.54336451720684
cotton,Oklahoma,2015,0.0001907453022694,348.1014071487264
craig,Oklahoma,2015,0.0001907453022694,405.5937620094723
custer,Oklahoma,2015,0.0001907453022694,503.7151626043288
delaware,Oklahoma,2015,0.0001907453022694,350.78671772310355
dewey,Oklahoma,2015,0.0001907453022694,425.4327713586291
ellis,Oklahoma,2015,0.0001907453022694,248.49870426095328
garfield,Oklahoma,2015,0.0001907453022694,329.9083006184049
garvin,Oklahoma,2015,0.0001907453022694,535.8062367183247
grady,Oklahoma,2015,0.0001907453022694,397.8988451756612
grant,Oklahoma,2015,0.0001907453022694,48.27806262338232
greer,Oklahoma,2015,0.0001907453022694,570.2250870290892
harmon,Oklahoma,2015,0.0001907453022694,333.8215578455144
harper,Oklahoma,2015,0.0001907453022694,231.88291414274423
haskell,Oklahoma,2015,0.0001907453022694,678.1201144506002
hughes,Oklahoma,2015,0.0001907453022694,237.5154837909071
jackson,Oklahoma,2015,0.0001907453022694,446.3204304296712
jefferson,Oklahoma,2015,0.0001907453022694,583.2163644744929
johnston,Oklahoma,2015,0.0001907453022694,645.6252727027028
kay,Oklahoma,2015,0.0001907453022694,531.6383905810106
kingfisher,Oklahoma,2015,0.0001907453022694,630.5852224492487
kiowa,Oklahoma,2015,0.0001907453022694,590.8116133982433
latimer,Oklahoma,2015,0.0001907453022694,512.210891340881
lincoln,Oklahoma,2015,0.0001907453022694,568.1365434718699
logan,Oklahoma,2015,0.0001907453022694,283.1092917380871
love,Oklahoma,2015,0.0001907453022694,293.6354437263556
mccurtain,Oklahoma,2015,0.0001907453022694,419.3125924768309
mcintosh,Oklahoma,2015,0.0001907453022694,923.4622902264076
major,Oklahoma,2015,0.0001907453022694,147.6912907925408
marshall,Oklahoma,2015,0.0001907453022694,418.3898168150407
murray,Oklahoma,2015,0.0001907453022694,665.6296684620424
noble,Oklahoma,2015,0.0001907453022694,372.7213336031354
nowata,Oklahoma,2015,0.0001907453022694,220.63303328325975
okfuskee,Oklahoma,2015,0.0001907453022694,391.1458383019318
okmulgee,Oklahoma,2015,0.0001907453022694,472.19065837335006
osage,Oklahoma,2015,0.0001907453022694,85.5889788573074
ottawa,Oklahoma,2015,0.0001907453022694,350.319299849459
pawnee,Oklahoma,2015,0.0001907453022694,541.123032712814
payne,Oklahoma,2015,0.0001907453022694,568.4478351168831
pittsburg,Oklahoma,2015,0.0001907453022694,688.7014908138774
pontotoc,Oklahoma,2015,0.0001907453022694,614.6593482490272
pushmataha,Oklahoma,2015,0.0001907453022694,386.3701438737624
roger mills,Oklahoma,2015,0.0001907453022694,126.37494145199064
seminole,Oklahoma,2015,0.0001907453022694,496.0138541679567
sequoyah,Oklahoma,2015,0.0001907453022694,1143.5919599015083
stephens,Oklahoma,2015,0.0001907453022694,788.0803526296058
texas,Oklahoma,2015,0.0001907453022694,187.19961017471243
tillman,Oklahoma,2015,0.0001907453022694,446.6615341195762
washington,Oklahoma,2015,0.0001907453022694,491.3395415924233
washita,Oklahoma,2015,0.0001907453022694,134.24788143263513
woods,Oklahoma,2015,0.0001907453022694,353.53587862525694
woodward,Oklahoma,2015,0.0001907453022694,344.0010094010024
baker,Oregon,2015,0.0001174059435751,572.5984941911034
benton,Oregon,2015,0.0001174059435751,259.3603611473987
clatsop,Oregon,2015,0.0001174059435751,700.2985151387653
columbia,Oregon,2015,0.0001174059435751,350.5168478247679
coos,Oregon,2015,0.0001174059435751,574.8493801834512
crook,Oregon,2015,0.0001174059435751,397.37050031113273
curry,Oregon,2015,0.0001174059435751,694.2845758801961
deschutes,Oregon,2015,0.0001174059435751,348.22616513339574
gilliam,Oregon,2015,0.0001174059435751,371.9678278688525
grant,Oregon,2015,0.0001174059435751,343.241285
harney,Oregon,2015,0.0001174059435751,390.5210494891867
hood river,Oregon,2015,0.0001174059435751,261.3643302817528
jefferson,Oregon,2015,0.0001174059435751,266.81207310757867
lake,Oregon,2015,0.0001174059435751,544.41328445921
lincoln,Oregon,2015,0.0001174059435751,750.2175545602818
malheur,Oregon,2015,0.0001174059435751,692.3541641630833
morrow,Oregon,2015,0.0001174059435751,132.35112188177874
polk,Oregon,2015,0.0001174059435751,235.45291591616171
sherman,Oregon,2015,0.0001174059435751,471.9709714730761
tillamook,Oregon,2015,0.0001174059435751,776.9997589344908
umatilla,Oregon,2015,0.0001174059435751,454.8576896773857
union,Oregon,2015,0.0001174059435751,720.7642005223447
wallowa,Oregon,2015,0.0001174059435751,496.3108309743442
wasco,Oregon,2015,0.0001174059435751,495.3515780238701
wheeler,Oregon,2015,0.0001174059435751,471.9709714730761
adams,Pennsylvania,2015,0.0002409977603778,283.49339216383987
bedford,Pennsylvania,2015,0.0002409977603778,390.3617658051129
bradford,Pennsylvania,2015,0.0002409977603778,428.87729915369744
cameron,Pennsylvania,2015,0.0002409977603778,488.226699088146
clarion,Pennsylvania,2015,0.0002409977603778,257.1095240146861
clinton,Pennsylvania,2015,0.0002409977603778,506.428841285297
elk,Pennsylvania,2015,0.0002409977603778,458.3941286483423
forest,Pennsylvania,2015,0.0002409977603778,137.61169630426528
fulton,Pennsylvania,2015,0.0002409977603778,305.0594462110961
huntingdon,Pennsylvania,2015,0.0002409977603778,257.8724615154277
juniata,Pennsylvania,2015,0.0002409977603778,301.59962205725145
mifflin,Pennsylvania,2015,0.0002409977603778,345.2137557507987
montour,Pennsylvania,2015,0.0002409977603778,378.5550517522413
perry,Pennsylvania,2015,0.0002409977603778,317.4533923427053
potter,Pennsylvania,2015,0.0002409977603778,249.92585995907237
snyder,Pennsylvania,2015,0.0002409977603778,258.1648365939585
sullivan,Pennsylvania,2015,0.0002409977603778,291.58381554808136
tioga,Pennsylvania,2015,0.0002409977603778,301.4998462155318
union,Pennsylvania,2015,0.0002409977603778,174.4268951666153
warren,Pennsylvania,2015,0.0002409977603778,257.9679531235018
