BUYER_COUNTY,BUYER_STATE,Year,MME,CALC_BASE_WT_IN_GM
FREDERICKSBURG CITY,VA,2006,18215223.105,13156.90069
FREDERICKSBURG CITY,VA,2007,18399971.0895,13329.477542999999
FREDERICKSBURG CITY,VA,2008,17762255.061,12849.443924
FREDERICKSBURG CITY,VA,2009,24047686.2113625,17066.580847575
FREDERICKSBURG CITY,VA,2010,25338098.0663625,17838.860527575
FREDERICKSBURG CITY,VA,2011,22297707.7425,15899.857905
FREDERICKSBURG CITY,VA,2012,24386250.7463625,17357.048157575
FREDERICKSBURG CITY,VA,2013,25150368.1875,17733.332325
FREDERICKSBURG CITY,VA,2014,26868507.285,18759.17171
FREDERICKSBURG CITY,VA,2015,29861022.884999998,20722.953559999998
FREDERICKSBURG CITY,VA,2016,26438671.9425,18369.656454999997
FREDERICKSBURG CITY,VA,2017,21629147.325,15042.337699999998
FREDERICKSBURG CITY,VA,2018,17325920.5575,12052.147244999998
FREDERICKSBURG CITY,VA,2019,12992694.4728,9105.978295199999
FREEBORN,MN,2006,4105206.1799999997,3130.35448
FREEBORN,MN,2007,4307893.293,3361.344312
FREEBORN,MN,2008,4213970.320499999,3381.7696969999997
FREEBORN,MN,2009,4489813.5,3506.8909
FREEBORN,MN,2010,4506762.675,3509.3616
FREEBORN,MN,2011,4510563.6375,3500.544325
FREEBORN,MN,2012,4722819.9413625,3662.379877575
FREEBORN,MN,2013,4658518.395225,3593.37908015
FREEBORN,MN,2014,5218948.125,3975.72675
FREEBORN,MN,2015,4486904.175,3400.5703
FREEBORN,MN,2016,3779335.9125,2855.604725
FREEBORN,MN,2017,3192646.425,2393.1925499999998
FREEBORN,MN,2018,2466500.1750000003,1858.8972999999999
FREEBORN,MN,2019,1989305.3624999998,1494.101175
FREESTONE,TX,2006,2499918.6375,2257.079225
FREESTONE,TX,2007,2199841.3875,2008.999325
FREESTONE,TX,2008,2529225.0,2256.68905
FREESTONE,TX,2009,2955115.7288625,2667.346602575
FREESTONE,TX,2010,3175398.585,2892.32871
FREESTONE,TX,2011,3569638.8075,3241.63187
FREESTONE,TX,2012,3199184.9475000002,2980.10276
FREESTONE,TX,2013,2595477.66,2436.573035
FREESTONE,TX,2014,2111823.157725,1993.05165515
FREESTONE,TX,2015,1960220.1975,1775.877385
FREESTONE,TX,2016,1960083.8775,1784.706065
FREESTONE,TX,2017,1850676.03,1655.6872799999999
FREESTONE,TX,2018,1888914.105,1639.91123
FREESTONE,TX,2019,1398187.875,1268.7781
FREMONT,CO,2006,12527910.30285,9710.1551019
FREMONT,CO,2007,13594529.1702,10631.822736799999
FREMONT,CO,2008,16916519.0055,13152.552687
FREMONT,CO,2009,19451687.2463625,14872.395032575
FREMONT,CO,2010,20208017.6663625,15224.897027575
FREMONT,CO,2011,22785407.6625,17036.085925
FREMONT,CO,2012,23127174.1540875,17311.040462725
FREMONT,CO,2013,20379496.567725,15394.79201515
FREMONT,CO,2014,18241826.91,13815.80641
FREMONT,CO,2015,18185417.025,13578.437999999998
FREMONT,CO,2016,18404678.3925,13709.013105
FREMONT,CO,2017,17548629.0825,13015.588894999999
FREMONT,CO,2018,15020147.67,11137.316519999998
FREMONT,CO,2019,13246049.01,9853.60336
FREMONT,IA,2006,825362.8875,658.053575
FREMONT,IA,2007,864243.372,728.3698979999999
FREMONT,IA,2008,731076.1538625,597.011952575
FREMONT,IA,2009,730161.4125,599.832725
FREMONT,IA,2010,894189.7125,723.9667750000001
FREMONT,IA,2011,1204956.9375,979.375125
FREMONT,IA,2012,1087526.2538625,904.8717525750001
FREMONT,IA,2013,1300177.4625000001,1026.4087749999999
FREMONT,IA,2014,1282806.7388625,1034.483612575
FREMONT,IA,2015,1339241.52,1067.24342
FREMONT,IA,2016,1536740.6325,1216.264295
FREMONT,IA,2017,1290941.175,1014.1468
FREMONT,IA,2018,1232518.425,967.3785499999999
FREMONT,IA,2019,1109094.555,862.3329299999999
FREMONT,ID,2006,692578.5875,590.265525
FREMONT,ID,2007,817186.9875,712.1844249999999
FREMONT,ID,2008,915038.9924999999,791.434105
FREMONT,ID,2009,1294940.5875,1067.565775
FREMONT,ID,2010,1322992.65,1122.89385
FREMONT,ID,2011,1393057.7249999999,1185.29385
FREMONT,ID,2012,1649488.71,1360.5915850000001
FREMONT,ID,2013,2505634.7625,1977.2600750000001
FREMONT,ID,2014,2768762.55,2147.9363000000003
FREMONT,ID,2015,2860077.1875,2200.589375
FREMONT,ID,2016,2486896.6125,1916.386425
FREMONT,ID,2017,1977154.9875,1514.0006749999998
FREMONT,ID,2018,1532963.325,1201.9307
FREMONT,ID,2019,1190804.25,944.7149999999999
FREMONT,WY,2006,5929183.278000001,4818.823242
FREMONT,WY,2007,6290485.936000001,5144.800563999999
FREMONT,WY,2008,7405774.854900001,6055.205286599999
FREMONT,WY,2009,8393399.25885,6735.9713059000005
FREMONT,WY,2010,8780467.307475,7248.26449165
FREMONT,WY,2011,9078417.2353875,7505.248246925001
FREMONT,WY,2012,10370944.014,8392.061910999999
FREMONT,WY,2013,12341984.3604,9692.9566736
FREMONT,WY,2014,17177803.7708625,13054.362980574999
FREMONT,WY,2015,20029186.9713,14710.3604542
FREMONT,WY,2016,17297955.6045,12674.814252999999
FREMONT,WY,2017,15989023.9506,11650.2175704
FREMONT,WY,2018,12380277.2895,8964.873282999999
FREMONT,WY,2019,9986471.5878,7261.5745852
FRESNO,CA,2006,213649773.333575,172080.75831055
FRESNO,CA,2007,238897614.3262625,191822.025253175
FRESNO,CA,2008,254561924.733325,205259.62243055
FRESNO,CA,2009,279923711.0044875,225442.41490132498
FRESNO,CA,2010,290246684.5581,233958.3920504
FRESNO,CA,2011,310521930.4567125,252712.876064475
FRESNO,CA,2012,331336788.80385,269302.6139809
FRESNO,CA,2013,296661477.728925,245278.32100594998
FRESNO,CA,2014,286074223.9260375,237429.968589025
FRESNO,CA,2015,274773265.0743,227653.2564062
FRESNO,CA,2016,256128605.0304,212700.4381836
FRESNO,CA,2017,238304808.0624,197854.7563916
FRESNO,CA,2018,209847252.45450002,174395.55542299998
FRESNO,CA,2019,184993072.0242,154122.1838828
FRIO,TX,2006,1043501.73,1023.3304800000001
FRIO,TX,2007,1212716.6175000002,1183.916555
FRIO,TX,2008,1500561.75,1444.08225
FRIO,TX,2009,1575806.0475,1512.71486
FRIO,TX,2010,1502569.905,1500.55278
FRIO,TX,2011,2001060.54,1989.40604
FRIO,TX,2012,2342911.8,2327.6713
FRIO,TX,2013,2076924.15,2024.1203
FRIO,TX,2014,1846414.11,1772.45286
FRIO,TX,2015,1387134.975,1280.2273500000001
FRIO,TX,2016,1320249.495,1224.54812
FRIO,TX,2017,1464229.9125,1350.038225
FRIO,TX,2018,1157893.5375,1092.3369750000002
FRIO,TX,2019,1034321.5349999999,987.03116
FRONTIER,NE,2018,19402.35,16.264599999999998
FRONTIER,NE,2019,54199.725,40.97635
FULTON,AR,2006,6831779.7368625,5175.2919395750005
FULTON,AR,2007,7739492.2009875,5920.6492673249995
FULTON,AR,2008,9491323.807575,7171.52725505
FULTON,AR,2009,11440956.0949875,8517.035218325
FULTON,AR,2010,9432267.334762499,7337.437323175
FULTON,AR,2011,7217820.7781625,5819.114768775
FULTON,AR,2012,7693996.1156625,6200.686943775
FULTON,AR,2013,8540787.3722625,6850.525398175
FULTON,AR,2014,8896045.053862501,6996.503402574999
FULTON,AR,2015,9374915.55,7173.380499999999
FULTON,AR,2016,8953633.185,6934.58071
FULTON,AR,2017,8226338.700000001,6413.6157
FULTON,AR,2018,6576076.125,5156.6925
FULTON,AR,2019,6021504.6375,4789.601575000001
FULTON,GA,2006,124059833.831474,95368.092673749
FULTON,GA,2007,143248574.294275,111048.707207225
FULTON,GA,2008,157441716.2747125,121236.342644125
FULTON,GA,2009,193806564.4509,145877.9852656
FULTON,GA,2010,246739296.485175,180934.02995845
FULTON,GA,2011,266633722.7298375,195531.703645725
FULTON,GA,2012,228856916.94195,170602.0474213
FULTON,GA,2013,205885919.0735625,154743.794242375
FULTON,GA,2014,204795663.7908375,152435.44069722499
FULTON,GA,2015,198382151.0073,144554.4874282
FULTON,GA,2016,201343325.86935002,145229.3298379
FULTON,GA,2017,203436311.80215,145476.4370181
FULTON,GA,2018,179115819.3369,127436.4248346
FULTON,GA,2019,163346760.4419,115874.95421459999
FULTON,IL,2006,5852448.90045,4704.4434503
FULTON,IL,2007,6019104.1540875,5003.493382725
FULTON,IL,2008,5862835.3037250005,4972.48682915
FULTON,IL,2009,6528248.636587501,5546.872207725
FULTON,IL,2010,6497970.7252125,5654.729033475
FULTON,IL,2011,7419117.9292875,6463.110119525
FULTON,IL,2012,7377434.3167875,6535.035469525
FULTON,IL,2013,7820999.2720125,6955.866484675
FULTON,IL,2014,7724363.78565,6924.7801871
FULTON,IL,2015,7972043.3079,7103.2640736
FULTON,IL,2016,7308660.891,6616.275114
FULTON,IL,2017,6334807.2642,5750.7198528
FULTON,IL,2018,5765340.1620000005,5174.471468
FULTON,IL,2019,5387503.4025,4822.820465
FULTON,IN,2006,4874988.35,4013.25015
FULTON,IN,2007,5267505.5675,4444.440295
FULTON,IN,2008,6341986.9845,5301.769123
FULTON,IN,2009,7488797.925,6235.2668
FULTON,IN,2010,8133102.124087499,6781.090182725
FULTON,IN,2011,8120077.95,6827.14565
FULTON,IN,2012,9821352.960225,8063.71222015
FULTON,IN,2013,8590718.3625,7085.158675
FULTON,IN,2014,7596386.625,6171.53435
FULTON,IN,2015,7807465.08,6247.46543
FULTON,IN,2016,7731610.2975,6173.022634999999
FULTON,IN,2017,7151489.092499999,5688.513155
FULTON,IN,2018,5964781.845000001,4774.09537
FULTON,IN,2019,5186672.4975000005,4206.237685
FULTON,KY,2006,3101661.2663625,2896.616827575
FULTON,KY,2007,3573718.2875,3362.570475
FULTON,KY,2008,3860854.2875,3667.6587250000002
FULTON,KY,2009,3903648.3375000004,3654.667875
FULTON,KY,2010,4011198.45,3742.1588
FULTON,KY,2011,4832418.6075,4316.6397449999995
FULTON,KY,2012,4538607.0863625,4079.270272575
FULTON,KY,2013,3826090.2,3435.2162
FULTON,KY,2014,3645244.875,3255.22255
FULTON,KY,2015,3879805.0875,3374.5152749999997
FULTON,KY,2016,4203600.48,3572.1058799999996
FULTON,KY,2017,4192578.42,3521.9964200000004
FULTON,KY,2018,3750910.305,3156.39633
FULTON,KY,2019,3551844.87,2957.46537
FULTON,NY,2006,7227676.7805,6560.953827
FULTON,NY,2007,8420892.1725,7632.08371
FULTON,NY,2008,9522423.5145,8559.687463
FULTON,NY,2009,11009912.842500001,9830.72398
FULTON,NY,2010,12011713.095,10616.310845
FULTON,NY,2011,13180629.645,11486.82737
FULTON,NY,2012,12306413.6213625,10674.903057575
FULTON,NY,2013,11795453.58,10080.44908
FULTON,NY,2014,11760517.455,9884.36708
FULTON,NY,2015,13760714.9775,11367.396165
FULTON,NY,2016,13419014.43,11002.94693
FULTON,NY,2017,12212215.845,9981.49972
FULTON,NY,2018,10383610.057500001,8531.418645
FULTON,NY,2019,8952873.412500001,7298.494725
FULTON,OH,2006,6821599.533,5082.654372
FULTON,OH,2007,7437482.8005,5599.436431
FULTON,OH,2008,7763698.784625,5898.52570975
FULTON,OH,2009,8048672.6493,6154.2395912
FULTON,OH,2010,9041572.6284,6865.2658056
FULTON,OH,2011,10170930.135,7749.214685
FULTON,OH,2012,10735652.5163625,8176.0403275749995
FULTON,OH,2013,10621142.3625,8130.777425
FULTON,OH,2014,10823449.2075,8208.246645
FULTON,OH,2015,10239190.2075,7716.327144999999
FULTON,OH,2016,9071956.17,6802.91467
FULTON,OH,2017,7626985.935,5726.36111
FULTON,OH,2018,6640385.9625,4938.941025
FULTON,OH,2019,6111285.1274999995,4519.885565
FULTON,PA,2006,2204711.452575,1665.03400005
FULTON,PA,2007,1975412.4813375,1487.694724225
FULTON,PA,2008,1308829.6875,1070.5189249999999
FULTON,PA,2009,1341864.4875,1092.794375
FULTON,PA,2010,1381767.33,1147.108455
FULTON,PA,2011,1794159.0638625,1409.792062575
FULTON,PA,2012,2348516.91,1828.09866
FULTON,PA,2013,1925788.5,1559.56825
FULTON,PA,2014,3010186.7025,2268.445015
FULTON,PA,2015,4508778.615,3243.5929899999996
FULTON,PA,2016,4693499.609999999,3345.61186
FULTON,PA,2017,4232969.2575,2991.652945
FULTON,PA,2018,3412200.0075000003,2404.870195
FULTON,PA,2019,2379515.2350000003,1669.2631099999999
FURNAS,NE,2006,788893.3500000001,643.12425
FURNAS,NE,2007,898658.9624999999,742.333525
FURNAS,NE,2008,915081.075,749.90145
FURNAS,NE,2009,823393.3500000001,680.4016
FURNAS,NE,2010,907125.0375,752.366725
FURNAS,NE,2011,1036689.7125,863.060075
FURNAS,NE,2012,1200104.85,1006.4608499999999
FURNAS,NE,2013,1489065.7349999999,1225.71886
FURNAS,NE,2014,1496155.7325,1248.385545
FURNAS,NE,2015,1571291.5425,1291.6956050000001
FURNAS,NE,2016,1450720.6725,1185.020485
FURNAS,NE,2017,1359245.6625,1078.753225
FURNAS,NE,2018,1350442.0125,1076.314725
FURNAS,NE,2019,1262563.4625000001,1005.4696749999999
GADSDEN,FL,2006,6021334.935225001,4919.49769015
GADSDEN,FL,2007,7141054.1475,5808.498415
GADSDEN,FL,2008,6728634.6435,5506.510879
GADSDEN,FL,2009,7169350.4968125,5884.770102875
GADSDEN,FL,2010,7948019.6625,6378.360225
GADSDEN,FL,2011,10060032.75,7850.33955
GADSDEN,FL,2012,8674089.8738625,6880.200747575
GADSDEN,FL,2013,7796733.8475,6271.227035
GADSDEN,FL,2014,8251027.5975,6525.153035
GADSDEN,FL,2015,8344101.105,6499.32823
GADSDEN,FL,2016,8665903.4925,6665.027555
GADSDEN,FL,2017,7842694.4775,6043.7551650000005
GADSDEN,FL,2018,6803619.3,5239.67505
GADSDEN,FL,2019,6371660.205,4929.59513
GAGE,NE,2006,3940735.0448625,3127.973846575
GAGE,NE,2007,5129739.3278625,4046.415218575
GAGE,NE,2008,5114259.924225001,4057.28461615
GAGE,NE,2009,4443202.725225,3657.09903515
GAGE,NE,2010,4583582.34,3831.284365
GAGE,NE,2011,4730288.403862501,3968.494902575
GAGE,NE,2012,5046860.527725,4258.17940015
GAGE,NE,2013,4943813.1,4193.53225
GAGE,NE,2014,4830172.275,4110.5069
GAGE,NE,2015,4299862.1289,3638.6111026
GAGE,NE,2016,3644930.265,3108.77844
GAGE,NE,2017,3396452.7150000003,2838.69524
GAGE,NE,2018,2782930.4325,2326.096445
GAGE,NE,2019,2408917.2975,2000.897735
GAINES,TX,2006,1371515.2125,1305.734575
GAINES,TX,2007,1710479.24,1649.203465
GAINES,TX,2008,2026548.675,1914.7103
GAINES,TX,2009,2492260.095,2356.440345
GAINES,TX,2010,2658105.345,2579.8857199999998
GAINES,TX,2011,2767889.2800000003,2694.600405
GAINES,TX,2012,3134168.6625,3053.595725
GAINES,TX,2013,3341701.05,3233.6728
GAINES,TX,2014,3350683.575,3218.6739500000003
GAINES,TX,2015,2650791.9375,2506.791625
GAINES,TX,2016,2758046.5875000004,2573.703775
GAINES,TX,2017,2768328.6075,2579.055045
GAINES,TX,2018,2509269.3975,2339.270585
GAINES,TX,2019,868571.775,784.07665
GALAX CITY,VA,2006,4910051.499,3999.6955159999998
GALAX CITY,VA,2007,6016597.222,4861.046148
GALAX CITY,VA,2008,7020997.6065,5725.862946
GALAX CITY,VA,2009,7443976.845000001,6066.683895
GALAX CITY,VA,2010,8114272.9163625,6590.297527575
GALAX CITY,VA,2011,9972235.6768125,8020.255857875
GALAX CITY,VA,2012,10285180.443825,8135.06383755
GALAX CITY,VA,2013,10183029.6225,8135.983935
GALAX CITY,VA,2014,9913426.95,7860.26265
GALAX CITY,VA,2015,9845169.99,7630.63569
GALAX CITY,VA,2016,10470181.7625,7943.0603249999995
GALAX CITY,VA,2017,9314750.7825,7055.234595
GALAX CITY,VA,2018,9106815.06,6841.35956
GALAX CITY,VA,2019,11063390.925,8227.08905
GALLATIN,IL,2006,585200.6775,485.353115
GALLATIN,IL,2007,740470.89,635.356265
GALLATIN,IL,2008,720385.5750000001,598.865
GALLATIN,IL,2009,730902.8175,618.50413
GALLATIN,IL,2010,868882.3875,738.777825
GALLATIN,IL,2011,1056534.4125,896.621225
GALLATIN,IL,2012,1025384.3175,865.02288
GALLATIN,IL,2013,915787.425,788.2603
GALLATIN,IL,2014,924197.025,810.56565
GALLATIN,IL,2015,937474.8,805.24105
GALLATIN,IL,2016,727195.125,630.5972499999999
GALLATIN,IL,2017,654229.3125,571.863375
GALLATIN,IL,2018,636033.825,553.77995
GALLATIN,IL,2019,610427.4375,532.3198749999999
GALLATIN,KY,2006,1764529.4275,1394.94749
GALLATIN,KY,2007,2303221.875,1782.1313
GALLATIN,KY,2008,2545288.5375,1952.5900749999998
GALLATIN,KY,2009,3241471.0875,2433.612525
GALLATIN,KY,2010,3932092.4625,2900.333025
GALLATIN,KY,2011,3916830.7125000004,2916.897025
GALLATIN,KY,2012,3216381.66,2404.1526599999997
GALLATIN,KY,2013,2548961.325,1909.5327
GALLATIN,KY,2014,2569419.1875,1923.8271249999998
GALLATIN,KY,2015,2151551.2875,1603.677725
GALLATIN,KY,2016,1992614.19,1486.53994
GALLATIN,KY,2017,1700693.4075,1269.3648449999998
GALLATIN,KY,2018,1448691.9375,1076.532375
GALLATIN,KY,2019,1073891.8125,799.674875
GALLATIN,MT,2006,10981191.09945,8517.2612213
GALLATIN,MT,2007,12033759.954750001,9147.5416365
GALLATIN,MT,2008,13690326.356475001,10357.20838765
GALLATIN,MT,2009,15969523.3938375,11961.620789224999
GALLATIN,MT,2010,19747495.3660875,14937.507210725
GALLATIN,MT,2011,20793947.840175003,15842.49169345
GALLATIN,MT,2012,22186818.5452125,16829.251103475
GALLATIN,MT,2013,20483823.3943125,15629.940312875
GALLATIN,MT,2014,20126628.3565875,15221.450727725
GALLATIN,MT,2015,19757934.6153,14870.5675502
GALLATIN,MT,2016,19405603.4625,14555.202274999998
GALLATIN,MT,2017,17575429.2339,13179.1350826
GALLATIN,MT,2018,14792188.44,11176.15569
GALLATIN,MT,2019,12700774.98,9625.95928
GALLIA,OH,2006,20626853.7570875,15947.574854725
GALLIA,OH,2007,24078946.895225,18595.41003015
GALLIA,OH,2008,25158068.1053125,19479.020606875
GALLIA,OH,2009,26521133.6079375,20293.662138624997
GALLIA,OH,2010,24653335.0125,19006.841825
GALLIA,OH,2011,24570565.6838625,19004.876932575
GALLIA,OH,2012,23343442.0340625,17837.211314375
GALLIA,OH,2013,20296743.3433875,15519.659068924999
GALLIA,OH,2014,19696337.897025,14995.29186135
GALLIA,OH,2015,18677717.1834,13980.7289756
GALLIA,OH,2016,14884989.51,11069.93376
GALLIA,OH,2017,10988158.530000001,8179.244729999999
GALLIA,OH,2018,9135803.64,6735.96279
GALLIA,OH,2019,7889650.965,5770.99734
GALVESTON,TX,2006,58156640.5832625,53229.351577175
GALVESTON,TX,2007,67361626.8142125,61949.841129475
GALVESTON,TX,2008,73293768.6532,67481.2612438
GALVESTON,TX,2009,72976969.2958875,66789.757758925
GALVESTON,TX,2010,75422125.1245125,69387.437149675
GALVESTON,TX,2011,80865900.36315,74974.3984771
GALVESTON,TX,2012,85385983.7445,79511.559018
GALVESTON,TX,2013,93426968.3295375,87064.671508025
GALVESTON,TX,2014,85827359.05931251,79704.076802875
GALVESTON,TX,2015,68652606.7539,62152.4960526
GALVESTON,TX,2016,65327604.0189,58966.0473926
GALVESTON,TX,2017,63794155.0539,57682.4978026
GALVESTON,TX,2018,57765443.9289,51974.2406026
GALVESTON,TX,2019,50123268.5103,45135.2693202
GARDEN,NE,2006,217546.125,170.25575
GARDEN,NE,2007,301536.525,234.52315
GARDEN,NE,2008,151919.625,137.3515
GARDEN,NE,2009,232029.75,201.1005
GARDEN,NE,2010,220477.57499999998,190.22070000000002
GARDEN,NE,2011,242770.35,207.80685
GARDEN,NE,2012,313632.0375,262.867725
GARDEN,NE,2013,360128.025,281.90840000000003
GARDEN,NE,2014,341344.725,276.7519
GARDEN,NE,2015,498877.7025,409.339765
GARDEN,NE,2016,574531.8375,463.791675
GARDEN,NE,2017,537194.2125,435.822475
GARDEN,NE,2018,527250.3,408.9123
GARDEN,NE,2019,543568.725,417.1174
GARFIELD,CO,2006,13821751.28695,10363.8827613
GARFIELD,CO,2007,17354922.0263625,13024.544615575
GARFIELD,CO,2008,18040665.4275,13565.048265
GARFIELD,CO,2009,16753673.1955875,12663.638191725
GARFIELD,CO,2010,16736391.516675,12643.98049645
GARFIELD,CO,2011,16661354.6890875,12729.708822724999
GARFIELD,CO,2012,16448062.7383875,12544.707363925
GARFIELD,CO,2013,14665045.509074999,11182.02211605
GARFIELD,CO,2014,14477124.645675,10975.91055045
GARFIELD,CO,2015,14688206.3217,10928.352267799999
GARFIELD,CO,2016,13487330.092500001,10055.281555
GARFIELD,CO,2017,11323249.5342,8448.0840928
GARFIELD,CO,2018,9214783.2939,6864.3917925999995
GARFIELD,CO,2019,7987683.0375,5934.406675
GARFIELD,MT,2006,40650.450000000004,31.2372
GARFIELD,MT,2007,15740.400000000001,15.740400000000003
GARFIELD,MT,2008,19070.100000000002,19.0701
GARFIELD,MT,2009,24512.1375,19.469325
GARFIELD,MT,2010,605.4000000000001,0.6054
GARFIELD,NE,2006,271617.525,229.2581
GARFIELD,NE,2007,350480.025,288.84565
GARFIELD,NE,2008,386033.115,338.07036500000004
GARFIELD,NE,2009,420391.575,362.3432
GARFIELD,NE,2010,471412.95,400.1412
GARFIELD,NE,2011,495833.8125,426.91537500000004
GARFIELD,NE,2012,454636.275,388.25045
GARFIELD,NE,2013,558485.175,470.8523
GARFIELD,NE,2014,558828.2625,463.463075
GARFIELD,NE,2015,595140.45,490.69819999999993
GARFIELD,NE,2016,762889.7999999999,609.14005
GARFIELD,NE,2017,749925.9,597.5209
GARFIELD,NE,2018,632820.375,510.67224999999996
GARFIELD,NE,2019,467226.375,383.62775
GARFIELD,OK,2006,12699100.7258625,10573.669395575
GARFIELD,OK,2007,14184749.1929875,12030.957250325
GARFIELD,OK,2008,16117763.8265875,13821.939097725
GARFIELD,OK,2009,19584467.9709,16621.6841106
GARFIELD,OK,2010,20312610.5222625,17178.983548175
GARFIELD,OK,2011,17235277.11795,14880.268350299999
GARFIELD,OK,2012,17371554.6327,15107.4863768
GARFIELD,OK,2013,18206616.772725,15682.35647015
GARFIELD,OK,2014,19291716.243862502,16152.673692575
GARFIELD,OK,2015,20165644.8753,16519.0338102
GARFIELD,OK,2016,20348922.6,16549.10735
GARFIELD,OK,2017,19957417.9125,16147.853224999999
GARFIELD,OK,2018,17228906.7564,13991.8095176
GARFIELD,OK,2019,14923849.5525,12111.641115
GARFIELD,UT,2006,1413929.1,1068.2399
GARFIELD,UT,2007,1654578.675,1257.42945
GARFIELD,UT,2008,1922713.65,1455.6598
GARFIELD,UT,2009,1973710.05,1512.4607999999998
GARFIELD,UT,2010,1755779.1375,1356.2763249999998
GARFIELD,UT,2011,1956540.7163625,1512.6685275749999
GARFIELD,UT,2012,2165671.0549875,1683.7713533249998
GARFIELD,UT,2013,2070332.56545,1620.7673103
GARFIELD,UT,2014,2053032.6713625,1617.901357575
GARFIELD,UT,2015,2155629.4875,1666.028425
GARFIELD,UT,2016,2130554.625,1652.94425
GARFIELD,UT,2017,2226178.5675,1710.5790049999998
GARFIELD,UT,2018,1920306.15,1463.5394
GARFIELD,UT,2019,1642237.0875,1245.8720250000001
GARFIELD,WA,2006,778398.7875,653.583575
GARFIELD,WA,2007,1074698.0625,903.130375
GARFIELD,WA,2008,1011766.5,889.1253
GARFIELD,WA,2009,826459.0499999999,739.0503
GARFIELD,WA,2010,786099.825,686.3642
GARFIELD,WA,2011,880984.125,784.8345
GARFIELD,WA,2012,872555.3925000001,796.913205
GARFIELD,WA,2013,993376.635,897.2270100000001
GARFIELD,WA,2014,1075578.6075,962.955795
GARFIELD,WA,2015,1050431.1375000002,930.188075
GARFIELD,WA,2016,791829.1950000001,690.74882
GARFIELD,WA,2017,780446.4225,686.1570350000001
GARFIELD,WA,2018,878134.0617000001,749.2843078000001
GARFIELD,WA,2019,898690.9023,765.6122682
GARLAND,AR,2006,32898757.170587502,28293.108943725
GARLAND,AR,2007,37189079.3522625,32277.395403175
GARLAND,AR,2008,39939043.2635875,35126.384390725
GARLAND,AR,2009,43172189.22,38029.282495
GARLAND,AR,2010,47790943.1175,42007.778505
GARLAND,AR,2011,55935850.267500006,48833.44108
GARLAND,AR,2012,62872874.6784,54280.675955599996
GARLAND,AR,2013,62892936.2815875,54416.775027725
GARLAND,AR,2014,65867693.9138625,56592.736412575
GARLAND,AR,2015,64588930.245000005,54265.15002
GARLAND,AR,2016,60522593.295,50767.64232
GARLAND,AR,2017,49471085.373900004,41983.0316726
GARLAND,AR,2018,40915609.635000005,35098.265960000004
GARLAND,AR,2019,38153290.1625,32821.558125
GARRARD,KY,2006,4333666.65,3633.50045
GARRARD,KY,2007,4564212.925,3751.984
GARRARD,KY,2008,5328459.0,4370.1005000000005
GARRARD,KY,2009,5336406.6375,4437.553325
GARRARD,KY,2010,5248373.2125,4247.543025
GARRARD,KY,2011,5486243.1038625,4462.223352575
GARRARD,KY,2012,5745774.75,4601.3925
GARRARD,KY,2013,4949237.2875,3999.283475
GARRARD,KY,2014,3879460.41,3129.98641
GARRARD,KY,2015,3873921.0375,3072.786225
GARRARD,KY,2016,3945048.1275,3130.465815
